
Lmod is automatically replacing "intel/2020.1.217" with "gcc/9.3.0".
Job completed: gg=3, theta=-337.500, xs=338.077, uq=1.000000, runtime=47.209s
Job completed: gg=2, theta=-1012.500, xs=2025.165, uq=1.000000, runtime=47.113s
Job completed: gg=2, theta=675.000, xs=338.077, uq=1.000000, runtime=47.694s
Job completed: gg=3, theta=-337.500, xs=0.659, uq=1.000000, runtime=48.071s
Job completed: gg=2, theta=-1012.500, xs=1350.330, uq=1.000000, runtime=48.260s
Job completed: gg=2, theta=-337.500, xs=338.077, uq=1.000000, runtime=48.270s
Job completed: gg=2, theta=-1350.000, xs=1687.747, uq=1.000000, runtime=48.157s
Job completed: gg=2, theta=-675.000, xs=1012.912, uq=1.000000, runtime=48.590s
Job completed: gg=2, theta=337.500, xs=338.077, uq=1.000000, runtime=49.594s
Job completed: gg=2, theta=-1350.000, xs=2362.583, uq=1.000000, runtime=49.690s
Job completed: gg=2, theta=-337.500, xs=675.494, uq=1.000000, runtime=49.088s
Job completed: gg=2, theta=-675.000, xs=338.077, uq=1.000000, runtime=50.266s
Job completed: gg=2, theta=-1012.500, xs=1687.747, uq=1.000000, runtime=51.463s
Job completed: gg=2, theta=337.500, xs=0.659, uq=1.000000, runtime=52.184s
Job completed: gg=2, theta=-337.500, xs=0.659, uq=1.000000, runtime=53.968s
Job completed: gg=2, theta=1012.500, xs=675.494, uq=1.000000, runtime=48.961s
Job completed: gg=2, theta=1012.500, xs=1012.912, uq=1.000000, runtime=48.691s
Job completed: gg=2, theta=1012.500, xs=1350.330, uq=1.000000, runtime=48.733s
Job completed: gg=2, theta=1350.000, xs=1687.747, uq=1.000000, runtime=48.448s
Job completed: gg=2, theta=1012.500, xs=1687.747, uq=1.000000, runtime=48.941s
Job completed: gg=2, theta=1350.000, xs=1012.912, uq=1.000000, runtime=50.183s
Job completed: gg=2, theta=675.000, xs=1012.912, uq=1.000000, runtime=53.163s
Job completed: gg=2, theta=1350.000, xs=2362.583, uq=1.000000, runtime=51.255s
Job completed: gg=1, theta=-1012.500, xs=1687.747, uq=1.000000, runtime=52.932s
Job completed: gg=1, theta=-1012.500, xs=1350.330, uq=1.000000, runtime=53.916s
Job completed: gg=1, theta=-1012.500, xs=2025.165, uq=1.000000, runtime=54.313s
Job completed: gg=1, theta=-1350.000, xs=2362.583, uq=1.000000, runtime=54.182s
Job completed: gg=1, theta=-675.000, xs=338.077, uq=1.000000, runtime=52.729s
Job completed: gg=1, theta=-1350.000, xs=1687.747, uq=1.000000, runtime=55.355s
Job completed: gg=1, theta=-337.500, xs=675.494, uq=1.000000, runtime=51.689s
Job completed: gg=1, theta=-675.000, xs=1012.912, uq=1.000000, runtime=52.170s
Job completed: gg=1, theta=-337.500, xs=0.659, uq=1.000000, runtime=55.565s
Job completed: gg=1, theta=-337.500, xs=338.077, uq=1.000000, runtime=56.903s
Job completed: gg=1, theta=337.500, xs=338.077, uq=1.000000, runtime=50.670s
Job completed: gg=1, theta=337.500, xs=0.659, uq=1.000000, runtime=55.147s
Job completed: gg=1, theta=675.000, xs=338.077, uq=1.000000, runtime=53.226s
Job completed: gg=1, theta=675.000, xs=1012.912, uq=1.000000, runtime=51.991s
Job completed: gg=1, theta=1012.500, xs=1012.912, uq=1.000000, runtime=52.127s
Job completed: gg=1, theta=1012.500, xs=675.494, uq=1.000000, runtime=52.328s
Job completed: gg=1, theta=1350.000, xs=1012.912, uq=1.000000, runtime=53.477s
Job completed: gg=1, theta=1012.500, xs=1350.330, uq=1.000000, runtime=52.993s
Job completed: gg=1, theta=1012.500, xs=1687.747, uq=1.000000, runtime=53.796s
Job completed: gg=1, theta=1350.000, xs=1687.747, uq=1.000000, runtime=56.293s
Job completed: gg=1, theta=1350.000, xs=2362.583, uq=1.000000, runtime=53.010s
Job completed: gg=0, theta=-1012.500, xs=675.494, uq=1.000000, runtime=55.588s
Job completed: gg=0, theta=-1012.500, xs=1012.912, uq=1.000000, runtime=56.024s
Job completed: gg=0, theta=-1350.000, xs=1012.912, uq=1.000000, runtime=58.074s
Job completed: gg=0, theta=-675.000, xs=1012.912, uq=1.000000, runtime=59.034s
Job completed: gg=0, theta=-1012.500, xs=1350.330, uq=1.000000, runtime=58.924s
Job completed: gg=0, theta=-1350.000, xs=1687.747, uq=1.000000, runtime=54.866s
Job completed: gg=0, theta=-1012.500, xs=1687.747, uq=1.000000, runtime=54.997s
Job completed: gg=0, theta=-1350.000, xs=2362.583, uq=1.000000, runtime=55.268s
Job completed: gg=3, theta=337.500, xs=1350.330, uq=-0.786435, runtime=335.549s
Job completed: gg=0, theta=-337.500, xs=0.659, uq=1.000000, runtime=61.314s
Job completed: gg=3, theta=-337.500, xs=2025.165, uq=-0.786435, runtime=346.232s
Job completed: gg=3, theta=-337.500, xs=1687.747, uq=-0.786435, runtime=351.766s
Job completed: gg=2, theta=0.000, xs=1687.747, uq=-0.505347, runtime=353.817s
Job completed: gg=3, theta=1012.500, xs=2362.583, uq=-0.786435, runtime=355.511s
Job completed: gg=2, theta=0.000, xs=338.077, uq=-0.505347, runtime=358.540s
Job completed: gg=3, theta=1012.500, xs=2700.000, uq=-0.786435, runtime=360.286s
Job completed: gg=3, theta=337.500, xs=2025.165, uq=-0.786435, runtime=361.449s
Job completed: gg=3, theta=675.000, xs=1687.747, uq=-0.786435, runtime=363.845s
Job completed: gg=3, theta=675.000, xs=2362.583, uq=-0.786435, runtime=365.118s
Job completed: gg=3, theta=-337.500, xs=1012.912, uq=-0.786435, runtime=365.736s
Job completed: gg=3, theta=337.500, xs=1012.912, uq=-0.786435, runtime=367.009s
Job completed: gg=2, theta=0.000, xs=1012.912, uq=-0.505347, runtime=367.081s
Job completed: gg=2, theta=-1012.500, xs=2362.583, uq=-0.505347, runtime=368.712s
Job completed: gg=2, theta=-675.000, xs=2362.583, uq=-0.505347, runtime=370.491s
Job completed: gg=2, theta=-675.000, xs=1687.747, uq=-0.505347, runtime=371.250s
Job completed: gg=2, theta=-337.500, xs=2025.165, uq=-0.505347, runtime=370.796s
Job completed: gg=2, theta=-337.500, xs=1687.747, uq=-0.505347, runtime=371.327s
Job completed: gg=3, theta=-675.000, xs=2362.583, uq=-0.786435, runtime=378.069s
Job completed: gg=2, theta=-1012.500, xs=2700.000, uq=-0.505347, runtime=379.863s
Job completed: gg=3, theta=0.000, xs=338.077, uq=-0.786435, runtime=382.895s
Job completed: gg=3, theta=0.000, xs=1687.747, uq=-0.786435, runtime=384.568s
Job completed: gg=0, theta=-337.500, xs=338.077, uq=1.000000, runtime=55.016s
Job completed: gg=2, theta=-337.500, xs=1012.912, uq=-0.505347, runtime=391.452s
Job completed: gg=0, theta=-675.000, xs=338.077, uq=1.000000, runtime=56.845s
Job completed: gg=2, theta=337.500, xs=675.494, uq=-1.139287, runtime=360.485s
Job completed: gg=3, theta=-337.500, xs=1350.330, uq=-0.786435, runtime=404.312s
Job completed: gg=2, theta=-337.500, xs=1350.330, uq=-0.505347, runtime=404.259s
Job completed: gg=2, theta=1012.500, xs=2362.583, uq=-0.505347, runtime=364.559s
Job completed: gg=2, theta=675.000, xs=1687.747, uq=-0.505347, runtime=370.842s
Job completed: gg=0, theta=337.500, xs=338.077, uq=1.000000, runtime=55.045s
Job completed: gg=2, theta=1012.500, xs=2700.000, uq=-0.505347, runtime=374.431s
Job completed: gg=0, theta=337.500, xs=0.659, uq=1.000000, runtime=60.076s
Job completed: gg=0, theta=675.000, xs=338.077, uq=1.000000, runtime=58.189s
Job completed: gg=2, theta=675.000, xs=2362.583, uq=-0.505347, runtime=378.564s
Job completed: gg=0, theta=675.000, xs=1012.912, uq=1.000000, runtime=57.108s
Job completed: gg=3, theta=-1012.500, xs=2700.000, uq=-0.786435, runtime=424.437s
Job completed: gg=2, theta=337.500, xs=1012.912, uq=-0.505347, runtime=382.102s
Job completed: gg=0, theta=1012.500, xs=1350.330, uq=1.000000, runtime=53.755s
Job completed: gg=0, theta=1012.500, xs=1012.912, uq=1.000000, runtime=56.226s
Job completed: gg=0, theta=1012.500, xs=675.494, uq=1.000000, runtime=58.388s
Job completed: gg=0, theta=1012.500, xs=1687.747, uq=1.000000, runtime=51.912s
Job completed: gg=0, theta=1350.000, xs=1012.912, uq=1.000000, runtime=58.895s
Job completed: gg=3, theta=0.000, xs=1012.912, uq=-0.786435, runtime=432.348s
Job completed: gg=3, theta=337.500, xs=1687.747, uq=-0.786435, runtime=434.585s
Job completed: gg=0, theta=1350.000, xs=1687.747, uq=1.000000, runtime=54.461s
Job completed: gg=2, theta=337.500, xs=1350.330, uq=-0.505347, runtime=397.974s
Job completed: gg=0, theta=1350.000, xs=2362.583, uq=1.000000, runtime=52.512s
Job completed: gg=3, theta=-675.000, xs=1687.747, uq=-0.786435, runtime=450.999s
Job completed: gg=3, theta=-1012.500, xs=2362.583, uq=-0.786435, runtime=460.795s
Job completed: gg=1, theta=-337.500, xs=1012.912, uq=-0.233840, runtime=437.290s
Job completed: gg=1, theta=0.000, xs=1012.912, uq=-0.233840, runtime=438.107s
Job completed: gg=2, theta=1012.500, xs=2025.165, uq=-1.139287, runtime=447.875s
Job completed: gg=1, theta=-1012.500, xs=2700.000, uq=-0.233840, runtime=456.823s
Job completed: gg=1, theta=0.000, xs=338.077, uq=-0.233840, runtime=465.015s
Job completed: gg=1, theta=-1012.500, xs=2362.583, uq=-0.233840, runtime=470.936s
Job completed: gg=1, theta=0.000, xs=1687.747, uq=-0.233840, runtime=427.133s
Job completed: gg=1, theta=-337.500, xs=1350.330, uq=-0.233840, runtime=428.711s
Job completed: gg=1, theta=-675.000, xs=1687.747, uq=-0.233840, runtime=475.548s
Job completed: gg=1, theta=-337.500, xs=1687.747, uq=-0.233840, runtime=431.769s
Job completed: gg=1, theta=337.500, xs=1012.912, uq=-0.233840, runtime=434.286s
Job completed: gg=1, theta=-675.000, xs=2362.583, uq=-0.233840, runtime=486.453s
Job completed: gg=1, theta=337.500, xs=1350.330, uq=-0.233840, runtime=433.320s
Job completed: gg=1, theta=-337.500, xs=2025.165, uq=-0.233840, runtime=451.989s
Job completed: gg=1, theta=675.000, xs=1687.747, uq=-0.233840, runtime=460.371s
Job completed: gg=1, theta=675.000, xs=2362.583, uq=-0.233840, runtime=444.264s
Job completed: gg=1, theta=1012.500, xs=2700.000, uq=-0.233840, runtime=439.654s
Job completed: gg=1, theta=1012.500, xs=2025.165, uq=-0.289198, runtime=454.753s
Job completed: gg=0, theta=-675.000, xs=1687.747, uq=-0.061374, runtime=392.054s
Job completed: gg=1, theta=1012.500, xs=2362.583, uq=-0.233840, runtime=456.095s
Job completed: gg=1, theta=337.500, xs=675.494, uq=-0.289198, runtime=511.371s
Job completed: gg=0, theta=-1012.500, xs=2362.583, uq=-0.061374, runtime=393.626s
Job completed: gg=0, theta=-675.000, xs=2362.583, uq=-0.061374, runtime=366.598s
Job completed: gg=0, theta=-1012.500, xs=2700.000, uq=-0.061374, runtime=373.969s
Job completed: gg=0, theta=-1012.500, xs=2025.165, uq=-0.372093, runtime=439.777s
Job completed: gg=0, theta=-337.500, xs=1350.330, uq=-0.061374, runtime=320.057s
Job completed: gg=0, theta=0.000, xs=338.077, uq=-0.061374, runtime=342.793s
Job completed: gg=0, theta=675.000, xs=1687.747, uq=-0.061374, runtime=331.343s
Job completed: gg=0, theta=1012.500, xs=2700.000, uq=-0.061374, runtime=311.408s
Job completed: gg=0, theta=0.000, xs=1012.912, uq=-0.061374, runtime=350.613s
Job completed: gg=0, theta=-337.500, xs=1012.912, uq=-0.061374, runtime=354.589s
Job completed: gg=0, theta=337.500, xs=1012.912, uq=-0.061374, runtime=343.461s
Job completed: gg=0, theta=675.000, xs=2362.583, uq=-0.061374, runtime=334.271s
Job completed: gg=0, theta=1012.500, xs=2362.583, uq=-0.061374, runtime=334.957s
Job completed: gg=0, theta=337.500, xs=1350.330, uq=-0.061374, runtime=367.924s
Job completed: gg=0, theta=337.500, xs=675.494, uq=-0.073109, runtime=392.810s
Job completed: gg=0, theta=-337.500, xs=675.494, uq=-0.372093, runtime=413.106s
Job completed: gg=0, theta=1012.500, xs=2025.165, uq=-0.073109, runtime=422.842s
=== Level 1 COMPLETE: 640/640 corner points computed ===
Box subdivided: gamma=3, level 1 -> 2, theta=[-1012.50,-675.00], xs=[1350.33,1687.75]
Box subdivided: gamma=3, level 1 -> 2, theta=[-1012.50,-675.00], xs=[1687.75,2025.16]
Box subdivided: gamma=3, level 1 -> 2, theta=[-1350.00,-1012.50], xs=[2025.16,2362.58]
Box subdivided: gamma=3, level 1 -> 2, theta=[-1012.50,-675.00], xs=[2025.16,2362.58]
Box subdivided: gamma=3, level 1 -> 2, theta=[-1350.00,-1012.50], xs=[2362.58,2700.00]
Box subdivided: gamma=3, level 1 -> 2, theta=[-337.50,0.00], xs=[0.66,338.08]
Box subdivided: gamma=3, level 1 -> 2, theta=[-337.50,0.00], xs=[338.08,675.49]
Box subdivided: gamma=3, level 1 -> 2, theta=[-675.00,-337.50], xs=[675.49,1012.91]
Box subdivided: gamma=3, level 1 -> 2, theta=[-337.50,0.00], xs=[675.49,1012.91]
Box subdivided: gamma=3, level 1 -> 2, theta=[-675.00,-337.50], xs=[1012.91,1350.33]
Box subdivided: gamma=3, level 1 -> 2, theta=[-675.00,-337.50], xs=[1350.33,1687.75]
Box subdivided: gamma=3, level 1 -> 2, theta=[0.00,337.50], xs=[0.66,338.08]
Box subdivided: gamma=3, level 1 -> 2, theta=[0.00,337.50], xs=[338.08,675.49]
Box subdivided: gamma=3, level 1 -> 2, theta=[0.00,337.50], xs=[675.49,1012.91]
Box subdivided: gamma=3, level 1 -> 2, theta=[337.50,675.00], xs=[675.49,1012.91]
Box subdivided: gamma=3, level 1 -> 2, theta=[337.50,675.00], xs=[1012.91,1350.33]
Box subdivided: gamma=3, level 1 -> 2, theta=[337.50,675.00], xs=[1350.33,1687.75]
Box subdivided: gamma=3, level 1 -> 2, theta=[675.00,1012.50], xs=[1350.33,1687.75]
Box subdivided: gamma=3, level 1 -> 2, theta=[675.00,1012.50], xs=[1687.75,2025.16]
Box subdivided: gamma=3, level 1 -> 2, theta=[675.00,1012.50], xs=[2025.16,2362.58]
Box subdivided: gamma=3, level 1 -> 2, theta=[1012.50,1350.00], xs=[2025.16,2362.58]
Box subdivided: gamma=3, level 1 -> 2, theta=[1012.50,1350.00], xs=[2362.58,2700.00]
Box subdivided: gamma=2, level 1 -> 2, theta=[-1012.50,-675.00], xs=[1350.33,1687.75]
Box subdivided: gamma=2, level 1 -> 2, theta=[-1012.50,-675.00], xs=[1687.75,2025.16]
Box subdivided: gamma=2, level 1 -> 2, theta=[-1350.00,-1012.50], xs=[2025.16,2362.58]
Box subdivided: gamma=2, level 1 -> 2, theta=[-1012.50,-675.00], xs=[2025.16,2362.58]
Box subdivided: gamma=2, level 1 -> 2, theta=[-1350.00,-1012.50], xs=[2362.58,2700.00]
Box subdivided: gamma=2, level 1 -> 2, theta=[-337.50,0.00], xs=[0.66,338.08]
Box subdivided: gamma=2, level 1 -> 2, theta=[-337.50,0.00], xs=[338.08,675.49]
Box subdivided: gamma=2, level 1 -> 2, theta=[-675.00,-337.50], xs=[675.49,1012.91]
Box subdivided: gamma=2, level 1 -> 2, theta=[-337.50,0.00], xs=[675.49,1012.91]
Box subdivided: gamma=2, level 1 -> 2, theta=[-675.00,-337.50], xs=[1012.91,1350.33]
Box subdivided: gamma=2, level 1 -> 2, theta=[-675.00,-337.50], xs=[1350.33,1687.75]
Box subdivided: gamma=2, level 1 -> 2, theta=[0.00,337.50], xs=[0.66,338.08]
Box subdivided: gamma=2, level 1 -> 2, theta=[0.00,337.50], xs=[338.08,675.49]
Box subdivided: gamma=2, level 1 -> 2, theta=[337.50,675.00], xs=[338.08,675.49]
Box subdivided: gamma=2, level 1 -> 2, theta=[337.50,675.00], xs=[675.49,1012.91]
Box subdivided: gamma=2, level 1 -> 2, theta=[337.50,675.00], xs=[1012.91,1350.33]
Box subdivided: gamma=2, level 1 -> 2, theta=[675.00,1012.50], xs=[1012.91,1350.33]
Box subdivided: gamma=2, level 1 -> 2, theta=[675.00,1012.50], xs=[1350.33,1687.75]
Box subdivided: gamma=2, level 1 -> 2, theta=[675.00,1012.50], xs=[1687.75,2025.16]
Box subdivided: gamma=2, level 1 -> 2, theta=[1012.50,1350.00], xs=[1687.75,2025.16]
Box subdivided: gamma=2, level 1 -> 2, theta=[1012.50,1350.00], xs=[2025.16,2362.58]
Box subdivided: gamma=2, level 1 -> 2, theta=[1012.50,1350.00], xs=[2362.58,2700.00]
Box subdivided: gamma=1, level 1 -> 2, theta=[-1012.50,-675.00], xs=[1350.33,1687.75]
Box subdivided: gamma=1, level 1 -> 2, theta=[-1012.50,-675.00], xs=[1687.75,2025.16]
Box subdivided: gamma=1, level 1 -> 2, theta=[-1350.00,-1012.50], xs=[2025.16,2362.58]
Box subdivided: gamma=1, level 1 -> 2, theta=[-1012.50,-675.00], xs=[2025.16,2362.58]
Box subdivided: gamma=1, level 1 -> 2, theta=[-1350.00,-1012.50], xs=[2362.58,2700.00]
Box subdivided: gamma=1, level 1 -> 2, theta=[-337.50,0.00], xs=[0.66,338.08]
Box subdivided: gamma=1, level 1 -> 2, theta=[-337.50,0.00], xs=[338.08,675.49]
Box subdivided: gamma=1, level 1 -> 2, theta=[-675.00,-337.50], xs=[675.49,1012.91]
Box subdivided: gamma=1, level 1 -> 2, theta=[-337.50,0.00], xs=[675.49,1012.91]
Box subdivided: gamma=1, level 1 -> 2, theta=[-675.00,-337.50], xs=[1012.91,1350.33]
Box subdivided: gamma=1, level 1 -> 2, theta=[-675.00,-337.50], xs=[1350.33,1687.75]
Box subdivided: gamma=1, level 1 -> 2, theta=[0.00,337.50], xs=[0.66,338.08]
Box subdivided: gamma=1, level 1 -> 2, theta=[0.00,337.50], xs=[338.08,675.49]
Box subdivided: gamma=1, level 1 -> 2, theta=[337.50,675.00], xs=[338.08,675.49]
Box subdivided: gamma=1, level 1 -> 2, theta=[337.50,675.00], xs=[675.49,1012.91]
Box subdivided: gamma=1, level 1 -> 2, theta=[337.50,675.00], xs=[1012.91,1350.33]
Box subdivided: gamma=1, level 1 -> 2, theta=[675.00,1012.50], xs=[1012.91,1350.33]
Box subdivided: gamma=1, level 1 -> 2, theta=[675.00,1012.50], xs=[1350.33,1687.75]
Box subdivided: gamma=1, level 1 -> 2, theta=[675.00,1012.50], xs=[1687.75,2025.16]
Box subdivided: gamma=1, level 1 -> 2, theta=[1012.50,1350.00], xs=[1687.75,2025.16]
Box subdivided: gamma=1, level 1 -> 2, theta=[1012.50,1350.00], xs=[2025.16,2362.58]
Box subdivided: gamma=1, level 1 -> 2, theta=[1012.50,1350.00], xs=[2362.58,2700.00]
Box subdivided: gamma=0, level 1 -> 2, theta=[-1012.50,-675.00], xs=[1012.91,1350.33]
Box subdivided: gamma=0, level 1 -> 2, theta=[-1012.50,-675.00], xs=[1350.33,1687.75]
Box subdivided: gamma=0, level 1 -> 2, theta=[-1350.00,-1012.50], xs=[1687.75,2025.16]
Box subdivided: gamma=0, level 1 -> 2, theta=[-1012.50,-675.00], xs=[1687.75,2025.16]
Box subdivided: gamma=0, level 1 -> 2, theta=[-1350.00,-1012.50], xs=[2025.16,2362.58]
Box subdivided: gamma=0, level 1 -> 2, theta=[-1350.00,-1012.50], xs=[2362.58,2700.00]
Box subdivided: gamma=0, level 1 -> 2, theta=[-337.50,0.00], xs=[0.66,338.08]
Box subdivided: gamma=0, level 1 -> 2, theta=[-675.00,-337.50], xs=[338.08,675.49]
Box subdivided: gamma=0, level 1 -> 2, theta=[-337.50,0.00], xs=[338.08,675.49]
Box subdivided: gamma=0, level 1 -> 2, theta=[-675.00,-337.50], xs=[675.49,1012.91]
Box subdivided: gamma=0, level 1 -> 2, theta=[-675.00,-337.50], xs=[1012.91,1350.33]
Box subdivided: gamma=0, level 1 -> 2, theta=[0.00,337.50], xs=[0.66,338.08]
Box subdivided: gamma=0, level 1 -> 2, theta=[0.00,337.50], xs=[338.08,675.49]
Box subdivided: gamma=0, level 1 -> 2, theta=[337.50,675.00], xs=[338.08,675.49]
Box subdivided: gamma=0, level 1 -> 2, theta=[337.50,675.00], xs=[675.49,1012.91]
Box subdivided: gamma=0, level 1 -> 2, theta=[337.50,675.00], xs=[1012.91,1350.33]
Box subdivided: gamma=0, level 1 -> 2, theta=[675.00,1012.50], xs=[1012.91,1350.33]
Box subdivided: gamma=0, level 1 -> 2, theta=[675.00,1012.50], xs=[1350.33,1687.75]
Box subdivided: gamma=0, level 1 -> 2, theta=[675.00,1012.50], xs=[1687.75,2025.16]
Box subdivided: gamma=0, level 1 -> 2, theta=[1012.50,1350.00], xs=[1687.75,2025.16]
Box subdivided: gamma=0, level 1 -> 2, theta=[1012.50,1350.00], xs=[2025.16,2362.58]
Box subdivided: gamma=0, level 1 -> 2, theta=[1012.50,1350.00], xs=[2362.58,2700.00]
Level 1: 88 boxes had boundaries, 352 new boxes created, 351 new corner jobs
Job completed: gg=3, theta=-1350.000, xs=2193.874, uq=1.000000, runtime=42.745s
Job completed: gg=3, theta=-1181.250, xs=2025.165, uq=1.000000, runtime=43.297s
Job completed: gg=3, theta=-168.750, xs=338.077, uq=1.000000, runtime=43.496s
Job completed: gg=3, theta=-843.750, xs=1519.038, uq=1.000000, runtime=43.570s
Job completed: gg=3, theta=168.750, xs=169.368, uq=1.000000, runtime=43.513s
Job completed: gg=3, theta=-506.250, xs=844.203, uq=1.000000, runtime=43.732s
Job completed: gg=3, theta=506.250, xs=844.203, uq=1.000000, runtime=43.718s
Job completed: gg=3, theta=-168.750, xs=169.368, uq=1.000000, runtime=43.887s
Job completed: gg=3, theta=-337.500, xs=506.786, uq=1.000000, runtime=43.827s
Job completed: gg=3, theta=506.250, xs=675.494, uq=1.000000, runtime=43.418s
Job completed: gg=3, theta=-1350.000, xs=2531.291, uq=1.000000, runtime=44.145s
Job completed: gg=3, theta=168.750, xs=338.077, uq=1.000000, runtime=43.820s
Job completed: gg=3, theta=-1012.500, xs=1519.038, uq=1.000000, runtime=44.384s
Job completed: gg=3, theta=-1181.250, xs=2193.874, uq=1.000000, runtime=44.377s
Job completed: gg=3, theta=-168.750, xs=0.659, uq=1.000000, runtime=44.420s
Job completed: gg=3, theta=-675.000, xs=1181.621, uq=1.000000, runtime=44.557s
Job completed: gg=3, theta=337.500, xs=506.786, uq=1.000000, runtime=44.687s
Job completed: gg=3, theta=168.750, xs=0.659, uq=1.000000, runtime=44.752s
Job completed: gg=3, theta=-1012.500, xs=1856.456, uq=1.000000, runtime=45.305s
Job completed: gg=3, theta=337.500, xs=169.368, uq=1.000000, runtime=45.124s
Job completed: gg=3, theta=-506.250, xs=675.494, uq=1.000000, runtime=45.490s
Job completed: gg=3, theta=-506.250, xs=1012.912, uq=1.000000, runtime=45.506s
Job completed: gg=3, theta=675.000, xs=1181.621, uq=1.000000, runtime=44.453s
Job completed: gg=3, theta=506.250, xs=1012.912, uq=1.000000, runtime=44.770s
Job completed: gg=3, theta=675.000, xs=844.203, uq=1.000000, runtime=45.730s
Job completed: gg=3, theta=-675.000, xs=844.203, uq=1.000000, runtime=46.396s
Job completed: gg=3, theta=-337.500, xs=169.368, uq=1.000000, runtime=47.084s
Job completed: gg=3, theta=-843.750, xs=1687.747, uq=1.000000, runtime=47.622s
Job completed: gg=3, theta=-843.750, xs=1350.330, uq=1.000000, runtime=48.030s
Job completed: gg=3, theta=-1181.250, xs=2362.583, uq=1.000000, runtime=48.498s
Job completed: gg=3, theta=1012.500, xs=1519.038, uq=1.000000, runtime=44.163s
Job completed: gg=3, theta=1012.500, xs=1856.456, uq=1.000000, runtime=44.451s
Job completed: gg=3, theta=843.750, xs=1519.038, uq=1.000000, runtime=44.885s
Job completed: gg=3, theta=843.750, xs=1350.330, uq=1.000000, runtime=45.584s
Job completed: gg=3, theta=843.750, xs=1687.747, uq=1.000000, runtime=45.123s
Job completed: gg=3, theta=1181.250, xs=2362.583, uq=1.000000, runtime=44.541s
Job completed: gg=3, theta=1181.250, xs=2025.165, uq=1.000000, runtime=45.469s
Job completed: gg=3, theta=1350.000, xs=2531.291, uq=1.000000, runtime=45.159s
Job completed: gg=3, theta=1181.250, xs=2193.874, uq=1.000000, runtime=46.237s
Job completed: gg=3, theta=1350.000, xs=2193.874, uq=1.000000, runtime=46.400s
Job completed: gg=2, theta=-1012.500, xs=1519.038, uq=1.000000, runtime=48.510s
Job completed: gg=2, theta=-843.750, xs=1519.038, uq=1.000000, runtime=49.282s
Job completed: gg=2, theta=-843.750, xs=1350.330, uq=1.000000, runtime=51.055s
Job completed: gg=2, theta=-1012.500, xs=1856.456, uq=1.000000, runtime=48.717s
Job completed: gg=2, theta=-843.750, xs=1687.747, uq=1.000000, runtime=49.560s
Job completed: gg=2, theta=-1181.250, xs=2193.874, uq=1.000000, runtime=48.696s
Job completed: gg=2, theta=-1181.250, xs=2362.583, uq=1.000000, runtime=48.494s
Job completed: gg=2, theta=-1350.000, xs=2193.874, uq=1.000000, runtime=50.286s
Job completed: gg=2, theta=-1181.250, xs=2025.165, uq=1.000000, runtime=51.269s
Job completed: gg=2, theta=-1350.000, xs=2531.291, uq=1.000000, runtime=48.009s
Job completed: gg=2, theta=-337.500, xs=169.368, uq=1.000000, runtime=48.411s
Job completed: gg=2, theta=-168.750, xs=0.659, uq=1.000000, runtime=50.358s
Job completed: gg=2, theta=-168.750, xs=169.368, uq=1.000000, runtime=51.512s
Job completed: gg=2, theta=-168.750, xs=338.077, uq=1.000000, runtime=49.603s
Job completed: gg=2, theta=-337.500, xs=506.786, uq=1.000000, runtime=50.252s
Job completed: gg=2, theta=-506.250, xs=675.494, uq=1.000000, runtime=47.913s
Job completed: gg=3, theta=-337.500, xs=1519.038, uq=-0.786435, runtime=332.840s
Job completed: gg=2, theta=-675.000, xs=844.203, uq=1.000000, runtime=47.338s
Job completed: gg=3, theta=168.750, xs=675.494, uq=-0.786435, runtime=342.555s
Job completed: gg=3, theta=0.000, xs=169.368, uq=-0.786435, runtime=345.679s
Job completed: gg=3, theta=337.500, xs=844.203, uq=-0.786435, runtime=356.748s
Job completed: gg=3, theta=-506.250, xs=1181.621, uq=-0.786435, runtime=358.809s
Job completed: gg=3, theta=168.750, xs=1012.912, uq=-0.786435, runtime=363.192s
Job completed: gg=3, theta=-675.000, xs=2193.874, uq=-0.786435, runtime=367.327s
Job completed: gg=3, theta=506.250, xs=1350.330, uq=-0.786435, runtime=368.759s
Job completed: gg=3, theta=168.750, xs=506.786, uq=-0.786435, runtime=369.627s
Job completed: gg=3, theta=337.500, xs=1181.621, uq=-0.786435, runtime=373.674s
Job completed: gg=3, theta=0.000, xs=844.203, uq=-0.786435, runtime=375.332s
Job completed: gg=3, theta=506.250, xs=1181.621, uq=-0.786435, runtime=377.010s
Job completed: gg=3, theta=506.250, xs=1687.747, uq=-0.786435, runtime=338.585s
Job completed: gg=2, theta=-506.250, xs=844.203, uq=1.000000, runtime=51.707s
Job completed: gg=3, theta=-1181.250, xs=2531.291, uq=-0.786435, runtime=388.540s
Job completed: gg=3, theta=1181.250, xs=2700.000, uq=-0.786435, runtime=344.367s
Job completed: gg=3, theta=-1012.500, xs=2531.291, uq=-0.786435, runtime=390.854s
Job completed: gg=3, theta=-843.750, xs=2193.874, uq=-0.786435, runtime=392.561s
Job completed: gg=3, theta=337.500, xs=1519.038, uq=-0.786435, runtime=349.910s
Job completed: gg=3, theta=-506.250, xs=1350.330, uq=-0.786435, runtime=393.039s
Job completed: gg=3, theta=-506.250, xs=1687.747, uq=-0.786435, runtime=392.938s
Job completed: gg=3, theta=843.750, xs=2025.165, uq=-0.786435, runtime=350.155s
